get_params.prdctvId,get_params.url,timestamp,referer,ip,accept_language,user_agent
d23fa829-8281-447d-9a69-2acf0a7f415e,http://predictvia.com/#/en,2015-10-23T23:38:16.199Z,http://predictvia.com/,181.174.104.131,"es-ES,es;q=0.8","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36"
1206d15a-510a-4603-9ba8-c4ca70838e9f,https://www.vivelafete.com/boys/smocked-turkey-boys-overall-1.html,2015-10-23T23:45:58.420Z,https://www.vivelafete.com/boys/smocked-turkey-boys-overall-1.html,180.76.15.33,"en-US,*",Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
afb0e21b-8cdb-4fb6-a06a-972ec7d7306b,https://www.vivelafete.com/collegiate.html?college=186,2015-10-23T23:50:11.633Z,https://www.vivelafete.com/collegiate.html?college=186,70.123.113.227,en-us,"Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
49fd703c-03b2-4ea6-b3d3-e8bde3475aea,https://www.vivelafete.com/christmas-smocked-boys-long-bubble-7.html#,2015-10-23T23:56:59.835Z,https://www.vivelafete.com/christmas-smocked-boys-long-bubble-7.html,73.184.84.221,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
f575c995-059a-4168-9455-119567991d7a,https://www.vivelafete.com/,2015-10-24T00:01:07.823Z,https://www.vivelafete.com/,75.76.94.166,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
f575c995-059a-4168-9455-119567991d7a,https://www.vivelafete.com/sale-1.html,2015-10-24T00:01:19.453Z,https://www.vivelafete.com/sale-1.html,75.76.94.166,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
f575c995-059a-4168-9455-119567991d7a,https://www.vivelafete.com/sale-1.html?size_range=41,2015-10-24T00:01:26.324Z,https://www.vivelafete.com/sale-1.html?size_range=41,75.76.94.166,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
f575c995-059a-4168-9455-119567991d7a,https://www.vivelafete.com/sale-1.html?cat=89&size_range=41,2015-10-24T00:01:32.245Z,https://www.vivelafete.com/sale-1.html?cat=89&size_range=41,75.76.94.166,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
f575c995-059a-4168-9455-119567991d7a,https://www.vivelafete.com/sale-1.html?limit=all,2015-10-24T00:02:01.986Z,https://www.vivelafete.com/sale-1.html?limit=all,75.76.94.166,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
2862794b-8c15-4c91-8c97-40744bfbb0b2,https://www.vivelafete.com/newborn/newborn-boys/newborn-boys-bubbles/smocked-christmas-tree-boys-bubble.html,2015-10-24T00:03:50.253Z,https://www.vivelafete.com/newborn/newborn-boys/newborn-boys-bubbles/smocked-christmas-tree-boys-bubble.html,107.210.5.125,en-US,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
2862794b-8c15-4c91-8c97-40744bfbb0b2,https://www.vivelafete.com/girls.html,2015-10-24T00:05:27.200Z,https://www.vivelafete.com/girls.html,107.210.5.125,en-US,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
2862794b-8c15-4c91-8c97-40744bfbb0b2,https://www.vivelafete.com/girls.html?size_range=41,2015-10-24T00:07:05.565Z,https://www.vivelafete.com/girls.html?size_range=41,107.210.5.125,en-US,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
e00e391b-0075-43bb-ad18-829ed945e09c,https://www.vivelafete.com/sale-1.html?limit=all,2015-10-24T00:09:26.194Z,https://www.vivelafete.com/sale-1.html?limit=all,186.2.139.195,"en-US,en;q=0.8","Mozilla/5.0 (Linux; Android 4.2.2; LG-D956 Build/JDQ39B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36"
6ac90d51-f922-4c9c-97c6-276189d9303d,https://www.vivelafete.com/girls/smocked-nutcracker-dress.html,2015-10-24T00:11:20.941Z,https://www.vivelafete.com/girls/smocked-nutcracker-dress.html,75.131.231.141,en-us,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/600.8.9 (KHTML, like Gecko) Version/8.0.8 Safari/600.8.9"
2862794b-8c15-4c91-8c97-40744bfbb0b2,https://www.vivelafete.com/girls.html?apparel_collection=167&size_range=41,2015-10-24T00:12:41.532Z,https://www.vivelafete.com/girls.html?apparel_collection=167&size_range=41,107.210.5.125,en-US,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
d8a11250-c6ce-46b5-8596-8f76fae41559,https://www.vivelafete.com/,2015-10-24T00:15:54.221Z,https://www.vivelafete.com/,198.138.43.6,en-US,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)
d8a11250-c6ce-46b5-8596-8f76fae41559,https://www.vivelafete.com/newborn.html,2015-10-24T00:15:59.425Z,https://www.vivelafete.com/newborn.html,198.138.43.6,en-US,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)
ad4a39db-5d4a-45a4-b08f-415824f5f0af,https://www.vivelafete.com/catalogsearch/result/?q=tee&utm_source=Customers&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_term=0_1bb01e7a80-873da31444-107491345&ct=t(Up_to_50_10_20_2015)&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b,2015-10-24T00:18:57.141Z,https://www.vivelafete.com/catalogsearch/result/?q=tee&utm_source=Customers&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_term=0_1bb01e7a80-873da31444-107491345&ct=t(Up_to_50_10_20_2015)&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b,98.90.70.86,en-us,"Mozilla/5.0 (iPad; CPU OS 9_0_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A404 Safari/601.1"
ad4a39db-5d4a-45a4-b08f-415824f5f0af,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,2015-10-24T00:19:05.297Z,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,98.90.70.86,en-us,"Mozilla/5.0 (iPad; CPU OS 9_0_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A404 Safari/601.1"
ad4a39db-5d4a-45a4-b08f-415824f5f0af,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,2015-10-24T00:19:31.079Z,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,98.90.70.86,en-us,"Mozilla/5.0 (iPad; CPU OS 9_0_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A404 Safari/601.1"
ad4a39db-5d4a-45a4-b08f-415824f5f0af,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,2015-10-24T00:19:37.333Z,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,98.90.70.86,en-us,"Mozilla/5.0 (iPad; CPU OS 9_0_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A404 Safari/601.1"
4b874d9b-c598-4741-8b11-b25ae2ee9f4d,https://www.vivelafete.com/boys.html,2015-10-24T00:19:48.760Z,https://www.vivelafete.com/boys.html,173.21.185.87,en-us,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.1.56 (KHTML, like Gecko) Version/9.0 Safari/601.1.56"
ad4a39db-5d4a-45a4-b08f-415824f5f0af,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,2015-10-24T00:19:49.425Z,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,98.90.70.86,en-us,"Mozilla/5.0 (iPad; CPU OS 9_0_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A404 Safari/601.1"
0dee1789-eec5-4c3a-8502-a65e6b3b553e,https://www.vivelafete.com/collegiate.html,2015-10-24T00:19:55.145Z,https://www.vivelafete.com/collegiate.html,108.82.216.14,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A405 Safari/600.1.4"
4b874d9b-c598-4741-8b11-b25ae2ee9f4d,https://www.vivelafete.com/boys.html?size_range=42,2015-10-24T00:19:59.852Z,https://www.vivelafete.com/boys.html?size_range=42,173.21.185.87,en-us,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.1.56 (KHTML, like Gecko) Version/9.0 Safari/601.1.56"
ad4a39db-5d4a-45a4-b08f-415824f5f0af,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&p=2&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,2015-10-24T00:20:00.214Z,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&p=2&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,98.90.70.86,en-us,"Mozilla/5.0 (iPad; CPU OS 9_0_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A404 Safari/601.1"
ad4a39db-5d4a-45a4-b08f-415824f5f0af,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&p=3&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,2015-10-24T00:20:12.476Z,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&p=3&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,98.90.70.86,en-us,"Mozilla/5.0 (iPad; CPU OS 9_0_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A404 Safari/601.1"
ad4a39db-5d4a-45a4-b08f-415824f5f0af,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&p=4&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,2015-10-24T00:20:21.002Z,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&p=4&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,98.90.70.86,en-us,"Mozilla/5.0 (iPad; CPU OS 9_0_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A404 Safari/601.1"
4b874d9b-c598-4741-8b11-b25ae2ee9f4d,https://www.vivelafete.com/boys.html?limit=all,2015-10-24T00:20:31.514Z,https://www.vivelafete.com/boys.html?limit=all,173.21.185.87,en-us,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.1.56 (KHTML, like Gecko) Version/9.0 Safari/601.1.56"
ad4a39db-5d4a-45a4-b08f-415824f5f0af,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&p=5&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,2015-10-24T00:20:34.212Z,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&p=5&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,98.90.70.86,en-us,"Mozilla/5.0 (iPad; CPU OS 9_0_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A404 Safari/601.1"
4b874d9b-c598-4741-8b11-b25ae2ee9f4d,https://www.vivelafete.com/boys/santas-gift-smocked-boys-overall.html,2015-10-24T00:20:42.271Z,https://www.vivelafete.com/boys/santas-gift-smocked-boys-overall.html,173.21.185.87,en-us,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.1.56 (KHTML, like Gecko) Version/9.0 Safari/601.1.56"
ad4a39db-5d4a-45a4-b08f-415824f5f0af,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&p=6&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,2015-10-24T00:20:43.714Z,https://www.vivelafete.com/catalogsearch/result/index/?cat=83&ct=t%28Up_to_50_10_20_2015%29&goal=0_1bb01e7a80-873da31444-107491345&mc_cid=873da31444&mc_eid=382a0a123b&p=6&q=tee&utm_campaign=873da31444-Up_to_50_10_20_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-873da31444-107491345,98.90.70.86,en-us,"Mozilla/5.0 (iPad; CPU OS 9_0_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A404 Safari/601.1"
4b874d9b-c598-4741-8b11-b25ae2ee9f4d,https://www.vivelafete.com/checkout/cart/,2015-10-24T00:20:53.834Z,https://www.vivelafete.com/checkout/cart/,173.21.185.87,en-us,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.1.56 (KHTML, like Gecko) Version/9.0 Safari/601.1.56"
4b874d9b-c598-4741-8b11-b25ae2ee9f4d,https://www.vivelafete.com/boys/santas-gift-smocked-boys-overall.html#,2015-10-24T00:20:58.676Z,https://www.vivelafete.com/boys/santas-gift-smocked-boys-overall.html,173.21.185.87,en-us,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.1.56 (KHTML, like Gecko) Version/9.0 Safari/601.1.56"
27d667c8-e9ed-43ca-8988-03270bed35f1,https://www.vivelafete.com/,2015-10-24T00:24:34.531Z,https://www.vivelafete.com/,173.21.64.91,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
27d667c8-e9ed-43ca-8988-03270bed35f1,https://www.vivelafete.com/girls.html,2015-10-24T00:24:50.806Z,https://www.vivelafete.com/girls.html,173.21.64.91,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
27d667c8-e9ed-43ca-8988-03270bed35f1,https://www.vivelafete.com/girls.html?size_range=41,2015-10-24T00:25:02.118Z,https://www.vivelafete.com/girls.html?size_range=41,173.21.64.91,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
27d667c8-e9ed-43ca-8988-03270bed35f1,https://www.vivelafete.com/girls.html?limit=all,2015-10-24T00:25:46.998Z,https://www.vivelafete.com/girls.html?limit=all,173.21.64.91,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
33f76b73-f90f-436e-8b4f-88d8454f9648,https://www.vivelafete.com/collegiate.html,2015-10-24T00:26:24.680Z,https://www.vivelafete.com/collegiate.html,68.226.241.9,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
27d667c8-e9ed-43ca-8988-03270bed35f1,https://www.vivelafete.com/girls/lobster-embroidered-skort.html,2015-10-24T00:26:52.689Z,https://www.vivelafete.com/girls/lobster-embroidered-skort.html,173.21.64.91,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
27d667c8-e9ed-43ca-8988-03270bed35f1,https://www.vivelafete.com/girls.html,2015-10-24T00:28:19.159Z,https://www.vivelafete.com/girls.html,173.21.64.91,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
6ac90d51-f922-4c9c-97c6-276189d9303d,https://www.vivelafete.com/girls/girls-dresses/nutcracker-smocked-dress.html,2015-10-24T00:28:52.525Z,https://www.vivelafete.com/girls/girls-dresses/nutcracker-smocked-dress.html,75.131.231.141,en-us,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/600.8.9 (KHTML, like Gecko) Version/8.0.8 Safari/600.8.9"
27d667c8-e9ed-43ca-8988-03270bed35f1,https://www.vivelafete.com/girls/red-plaid-silk-skirt.html,2015-10-24T00:30:50.658Z,https://www.vivelafete.com/girls/red-plaid-silk-skirt.html,173.21.64.91,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
0a0215ce-4a48-431f-aae4-ac9c712396ba,https://www.vivelafete.com/sale-1.html,2015-10-24T00:31:30.774Z,https://www.vivelafete.com/sale-1.html,216.218.83.108,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
04c28c7a-cb0b-4b05-bda1-4d9e461d7918,https://www.vivelafete.com/newborn.html,2015-10-24T00:33:12.880Z,https://www.vivelafete.com/newborn.html,73.45.101.68,"en-US,en;q=0.8","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36"
5994ce53-f216-4b95-8a06-9b82197e2ab8,https://www.vivelafete.com/sale-1/christmas-boys-pant-set.html,2015-10-24T00:35:10.208Z,https://www.vivelafete.com/sale-1/christmas-boys-pant-set.html,45.37.0.234,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
93cfdbf6-4265-4d71-a1df-9eb0a11c2310,https://www.vivelafete.com/newborn.html,2015-10-24T00:37:13.420Z,https://www.vivelafete.com/newborn.html,70.138.137.31,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
5ff8d98b-f0d2-4bae-8c3d-8fc0590c2d7a,https://www.vivelafete.com/newborn.html,2015-10-24T00:38:04.390Z,https://www.vivelafete.com/newborn.html,166.170.57.97,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
5ff8d98b-f0d2-4bae-8c3d-8fc0590c2d7a,https://www.vivelafete.com/newborn.html?apparel_collection=168,2015-10-24T00:38:24.412Z,https://www.vivelafete.com/newborn.html?apparel_collection=168,166.170.57.97,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
93cfdbf6-4265-4d71-a1df-9eb0a11c2310,https://www.vivelafete.com/newborn.html?cat=4,2015-10-24T00:38:25.215Z,https://www.vivelafete.com/newborn.html?cat=4,70.138.137.31,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
09daddaa-c5b0-40b5-8bf0-92b2dcc41d37,https://www.vivelafete.com/,2015-10-24T00:40:47.557Z,https://www.vivelafete.com/,108.203.121.239,en-us,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11) AppleWebKit/601.1.56 (KHTML, like Gecko) Version/9.0 Safari/601.1.56"
d5d640c0-899f-4c7d-a014-5e6755e69ffe,https://www.vivelafete.com/catalogsearch/result/?q=SI2605GPS,2015-10-24T00:46:29.963Z,https://www.vivelafete.com/catalogsearch/result/?q=SI2605GPS,4.31.98.194,"en-US,en;q=0.8","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.71 Safari/537.36"
884a4a07-aa51-4dce-a66d-71c00758e6e2,https://www.vivelafete.com/,2015-10-24T00:46:56.081Z,https://www.vivelafete.com/,66.26.122.2,en-US,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
884a4a07-aa51-4dce-a66d-71c00758e6e2,https://www.vivelafete.com/boys.html,2015-10-24T00:48:04.309Z,https://www.vivelafete.com/boys.html,66.26.122.2,en-US,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
884a4a07-aa51-4dce-a66d-71c00758e6e2,https://www.vivelafete.com/,2015-10-24T00:49:32.245Z,https://www.vivelafete.com/,66.26.122.2,en-US,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
14aa2e00-30ef-473e-a735-a649b041cedf,https://www.vivelafete.com/newborn/smocked-thanksgiving-boys-overall.html,2015-10-24T00:51:03.116Z,https://www.vivelafete.com/newborn/smocked-thanksgiving-boys-overall.html,180.76.15.9,"en-US,*",Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
d5d640c0-899f-4c7d-a014-5e6755e69ffe,https://www.vivelafete.com/catalogsearch/result/?q=SI2680BPS,2015-10-24T00:51:52.499Z,https://www.vivelafete.com/catalogsearch/result/?q=SI2680BPS,4.31.98.194,"en-US,en;q=0.8","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.71 Safari/537.36"
d5d640c0-899f-4c7d-a014-5e6755e69ffe,https://www.vivelafete.com/catalogsearch/result/?q=SI0614BPL4,2015-10-24T00:52:03.683Z,https://www.vivelafete.com/catalogsearch/result/?q=SI0614BPL4,4.31.98.194,"en-US,en;q=0.8","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.71 Safari/537.36"
d5d640c0-899f-4c7d-a014-5e6755e69ffe,https://www.vivelafete.com/catalogsearch/result/?q=SI0614V8L,2015-10-24T00:52:06.963Z,https://www.vivelafete.com/catalogsearch/result/?q=SI0614V8L,4.31.98.194,"en-US,en;q=0.8","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.71 Safari/537.36"
